user_id,user_name,persona,age,fitness_goal,experience_level,injury_constraint,exercise_id,exercise_name,bodyPart,equipment,target_muscle,rating,bodyPart_icon,equipment_icon,persona_icon,injury_icon
U0329,Charles Hernandez,moderate_stress,43.0,general_fitness,beginner,shoulder_injury,852,weighted squat,upper legs,weighted,glutes,4.0,🦵,🏋️,🟡,🤕
U0056,Emily Adams,high_stress_low_support,24.0,mobility,intermediate,knee_pain,57,barbell lying extension,upper arms,barbell,triceps,3.0,💪,🏋️‍♂️,🔴,🦵⚠️
U0393,Matthew Jones,moderate_stress,54.0,mobility,beginner,none,3419,l-sit on floor,waist,,abs,5.0,🧘,🧍,🟡,✅
U0371,Noah Clark,high_stress_low_support,19.0,mobility,beginner,none,678,rocky pull-up pulldown,back,body weight,lats,4.0,🏋️,🧍,🔴,✅
U0235,Carol Davis,high_stress_low_support,54.0,general_fitness,beginner,back_pain,195,cable preacher curl,upper arms,cable,biceps,3.0,💪,🔗,🔴,🔻⚠️
U0234,Priya Garcia,moderate_stress,54.0,general_fitness,intermediate,none,154,cable cross-over revers fly,shoulders,cable,delts,4.0,🤸,🔗,🟡,✅
U0380,Ethan Flores,moderate_stress,22.0,endurance,beginner,none,687,russian twist,waist,body weight,abs,3.0,🧘,🧍,🟡,✅
U0298,Mary Rivera,high_stress_low_support,25.0,general_fitness,beginner,none,1412,barbell palms up wrist curl over a bench,lower arms,barbell,forearms,4.0,🤜,🏋️‍♂️,🔴,✅
U0003,Noah Lopez,high_stress_low_support,27.0,endurance,beginner,none,2368,split squats,upper legs,body weight,quads,5.0,🦵,🧍,🔴,✅
U0046,Deborah Thomas,high_stress_low_support,42.0,muscle_gain,beginner,none,392,dumbbell seated front raise,shoulders,dumbbell,delts,5.0,🤸,🏋️,🔴,✅
U0366,Kevin Jackson,low_stress,35.0,muscle_gain,intermediate,back_pain,856,weighted svend press,chest,weighted,pectorals,5.0,💪,🏋️,🟢,🔻⚠️
U0298,Mary Rivera,high_stress_low_support,25.0,general_fitness,beginner,none,26,barbell bench squat,upper legs,BARBELL,quads,3.0,🦵,🏋️‍♂️,🔴,✅
U0396,Elizabeth Hall,moderate_stress,53.0,endurance,beginner,none,112,barbell standing twist,waist,barbell,abs,3.0,🧘,🏋️‍♂️,🟡,✅
U0327,Ethan Martinez,high_stress_low_support,22.0,general_fitness,beginner,none,329,dumbbell incline shrug,back,Dumbbell,traps,5.0,🏋️,🏋️,🔴,✅
U0427,Emma King,low_stress,33.0,general_fitness,beginner,none,3758,lever standing chest press,chest,leverage machine,pectorals,4.0,💪,⚙️,🟢,✅
U0008,Ashley Wilson,high_stress_low_support,38.0,endurance,BEGINNER,none,2611,lever horizontal one leg press,upper legs,leverage machine,glutes,3.0,🦵,⚙️,🔴,✅
U0400,Richard Perez,low_stress,32.0,fat_loss,beginner,none,766,smith shoulder press,shoulders,smith machine,delts,4.0,🤸,⚙️,🟢,✅
U0073,Donna Lewis,high_stress_low_support,48.0,general_fitness,beginner,none,1624,dumbbell reverse bench press,chest,,pectorals,4.0,💪,🏋️,🔴,✅
U0073,Donna Lewis,high_stress_low_support,48.0,general_fitness,beginner,none,1757,dumbbell single leg deadlift,upper legs,dumbbell,glutes,5.0,🦵,🏋️,🔴,✅
U0500,Robert Flores,moderate_stress,29.0,mobility,intermediate,none,1433,smith front squat (clean grip),upper legs,smith machine,glutes,5.0,🦵,⚙️,🟡,✅
U0482,Brian Thomas,low_stress,44.0,muscle_gain,beginner,none,1461,barbell full squat (back pov),upper legs,barbell,glutes,4.0,🦵,🏋️‍♂️,🟢,✅
U0409,George Roberts,low_stress,19.0,muscle_gain,advanced,back_pain,1707,prone twist on stability ball,waist,stability ball,abs,1.0,🧘,🏐,🟢,🔻⚠️
U0481,Mohammed White,low_stress,,muscle_gain,beginner,back_pain,451,ez barbell reverse grip curl,upper arms,ez barbell,biceps,5.0,💪,🏋️‍♂️,🟢,🔻⚠️
U0474,Betty Wright,low_stress,32.0,fat_loss,beginner,none,432,dumbbell stiff leg deadlift,upper legs,dumbbell,glutes,5.0,🦵,🏋️,🟢,✅
U0304,Robert Jones,moderate_stress,28.0,mobility,beginner,knee_pain,30,barbell close-grip bench press,upper arms,barbell,triceps,4.0,💪,🏋️‍♂️,🟡,🦵⚠️
U0475,Nancy Davis,low_stress,41.0,mobility,intermediate,none,1298,kettlebell one arm floor press,chest,kettlebell,pectorals,4.0,💪,🔔,🟢,✅
U0384,George Jones,moderate_stress,53.0,mobility,advanced,knee_pain,155,cable cross-over variation,chest,cable,pectorals,4.0,💪,🔗,🟡,🦵⚠️
U0374,Betty Jackson,low_stress,57.0,ENDURANCE,intermediate,shoulder_injury,1651,dumbbell bicep curl lunge with bowling motion,upper arms,dumbbell,biceps,2.0,💪,🏋️,🟢,🤕
U0281,Joshua Anderson,low_stress,19.0,general_fitness,beginner,none,593,lever reverse hyperextension ,upper legs,leverage machine,glutes,4.0,🦵,⚙️,🟢,✅
U0408,Joseph Scott,high_stress_low_support,24.0,mobility,BEGINNER,none,388,dumbbell seated alternate press,shoulders,dumbbell,delts,4.0,🤸,🏋️,🔴,✅
U0452,Lucas Campbell,high_stress_low_support,43.0,muscle_gain,intermediate,none,984,band lying hip internal rotation,upper legs,band,glutes,4.0,🦵,➰,🔴,✅
U0341,James Moore,low_stress,35.0,endurance,beginner,none,404,dumbbell seated shoulder press (parallel grip),shoulders,dumbbell,delts,4.0,🤸,🏋️,🟢,✅
U0176,Wei Ramirez,low_stress,59.0,fat_loss,intermediate,shoulder_injury,1004,band squat,upper legs,band,glutes,5.0,🦵,➰,🟢,🤕
U0498,Michelle Martin,moderate_stress,59.0,general_fitness,intermediate,none,815,triceps dips floor,upper arms,body weight,triceps,5.0,💪,🧍,🟡,✅
U0470,Diego Carter,moderate_stress,24.0,muscle_gain,beginner,none,210,cable reverse wrist curl,lower arms,cable,forearms,3.0,🤜,🔗,🟡,✅
U0071,Sarah Sanchez,low_stress,21.0,general_fitness,advanced,none,3117,band fixed back close grip pulldown,  back  ,band,lats,5.0,🏋️,➰,🟢,✅
U0129,Charles Lopez,low_stress,34.0,endurance,intermediate,none,6,alternate heel touchers,WAIST,body weight,abs,4.0,🧘,🧍,🟢,✅
U0020,Joseph Sanchez,moderate_stress,37.0,muscle_gain,beginner,none,1454,lever seated shoulder press,shoulders,leverage machine,delts,5.0,🤸,⚙️,🟡,✅
U0264,John Hill,low_stress,43.0,mobility,advanced,none,1760,dumbbell goblet squat,upper legs,dumbbell,quads,3.0,🦵,🏋️,🟢,✅
U0483,George Harris,moderate_stress,20.0,fat_loss,intermediate,back_pain,1336,exercise ball back extension with rotation,back,stability ball,spine,2.0,🏋️,🏐,🟡,🔻⚠️
U0481,Mohammed White,low_stress,45.0,muscle_gain,beginner,back_pain,1604,world greatest stretch,upper legs,body weight,hamstrings,4.0,🦵,🧍,🟢,🔻⚠️
U0416,John Nelson,low_stress,39.0,general_fitness,intermediate,none,1314,back extension on exercise ball,back,stability ball,spine,5.0,🏋️,🏐,🟢,✅
U0177,Patricia Hernandez,low_stress,24.0,fat_loss,beginner,knee_pain,1399,bench dip on floor,upper arms,body weight,triceps,3.0,💪,🧍,🟢,🦵⚠️
U0073,Donna Lewis,high_stress_low_support,48.0,general_fitness,beginner,none,1659,dumbbell hammer curl on exercise ball,upper arms,dumbbell,biceps,5.0,💪,🏋️,🔴,✅
U0337,Emily Harris,low_stress,57.0,general_fitness,beginner,none,573,lever back extension,back,leverage machine,spine,4.0,🏋️,⚙️,🟢,✅
U0127,Ashley Martinez,low_stress,42.0,mobility,intermediate,none,670,rear pull-up,back,body weight,lats,4.0,🏋️,🧍,🟢,✅
U0457,David Scott,high_stress_low_support,40.0,mobility,beginner,none,3301,frog planche,waist,body weight,abs,5.0,🧘,🧍,🔴,✅
U0435,Thomas Scott,low_stress,24.0,fat_loss,beginner,knee_pain,666,raise single arm push-up,chest,BODY WEIGHT,pectorals,4.0,💪,🧍,🟢,🦵⚠️
U0259,Olivia Brown,low_stress,41.0,endurance,intermediate,shoulder_injury,1382,exercise ball on the wall calf raise,lower legs,dumbbell,calves,5.0,🦿,🏋️,🟢,🤕
U0181,Carlos Thomas,high_stress_low_support,57.0,general_fitness,intermediate,knee_pain,1258,barbell wide reverse grip bench press,chest,barbell,pectorals,4.0,💪,🏋️‍♂️,🔴,🦵⚠️
U0215,Emily White,moderate_stress,45.0,muscle_gain,  beginner  ,none,972,band bicycle crunch,waist,Band,abs,3.0,🧘,➰,🟡,✅
U0045,Emma Rodriguez,high_stress_low_support,27.0,general_fitness,  beginner  ,none,3294,archer push up,chest,body weight,pectorals,5.0,💪,🧍,🔴,✅
U0057,Jennifer Walker,moderate_stress,55.0,endurance,advanced,shoulder_injury,1201,dumbbell burpee,cardio,DUMBBELL,cardiovascular system,4.0,🏃,🏋️,🟡,🤕
U0135,Mark Wilson,moderate_stress,35.0,general_fitness,advanced,shoulder_injury,1354,medicine ball overhead slam,back,medicine ball,upper back,5.0,🏋️,🏐,🟡,🤕
U0347,Liam Nguyen,high_stress_low_support,34.0,mobility,beginner,none,3561,glute bridge march,upper legs,body weight,glutes,4.0,🦵,🧍,🔴,✅
U0107,Sarah Davis,moderate_stress,24.0,fat_loss,beginner,shoulder_injury,3010,ez bar lying bent arms pullover,back,ez barbell,lats,2.0,🏋️,🏋️‍♂️,🟡,🤕
U0370,Arjun Harris,high_stress_low_support,50.0,general_fitness,beginner,back_pain,1640,cable rope one arm hammer preacher curl,upper arms,cable,biceps,4.0,💪,🔗,🔴,🔻⚠️
U0394,Michael Lee,moderate_stress,47.0,general_fitness,beginner,none,2137,dumbbell arnold press,shoulders,dumbbell,delts,5.0,🤸,🏋️,🟡,✅
U0275,George Thompson,moderate_stress,50.0,general_fitness,beginner,none,294,dumbbell biceps curl,  upper arms  ,dumbbell,biceps,4.0,💪,🏋️,🟡,✅
U0099,Paul Perez,low_stress,53.0,muscle_gain,advanced,back_pain,1663,dumbbell one arm hammer preacher curl,upper arms,dumbbell,biceps,4.0,💪,🏋️,🟢,🔻⚠️
U0472,Mia Wright,moderate_stress,56.0,general_fitness,beginner,shoulder_injury,1324,cable upper row,back,cable,upper back,4.0,🏋️,🔗,🟡,🤕
U0403,Kevin Johnson,high_stress_low_support,48.0,fat_loss,advanced,back_pain,76,barbell rear delt row,shoulders,barbell,delts,3.0,🤸,🏋️‍♂️,🔴,🔻⚠️
U0069,Donald Perez,low_stress,56.0,fat_loss,beginner,none,472,hanging leg raise,waist,body weight,abs,5.0,🧘,🧍,🟢,✅
U0207,Ronald Thomas,low_stress,59.0,endurance,intermediate,none,554,kettlebell windmill,waist,kettlebell,abs,3.0,🧘,🔔,🟢,✅
U0294,Joseph Hernandez,low_stress,29.0,muscle_gain,beginner,knee_pain,459,flutter kicks,upper legs,body weight,glutes,3.0,🦵,🧍,🟢,🦵⚠️
U0335,Mark Williams,low_stress,35.0,endurance,advanced,none,1727,cable standing reverse grip one arm overhead tricep extension,Upper Arms,,triceps,3.0,💪,🔗,🟢,✅
U0343,Mia Scott,high_stress_low_support,52.0,muscle_gain,beginner,,1016,band wrist curl,lower arms,band,forearms,4.0,🤜,➰,🔴,✅
U0356,George Torres,moderate_stress,53.0,endurance,beginner,,1401,muscle-up (on vertical bar),back,body weight,lats,4.0,🏋️,🧍,🟡,🤕
U0344,Anthony Brown,moderate_stress,53.0,endurance,intermediate,shoulder_injury,420,dumbbell standing kickback,upper arms,dumbbell,triceps,1.0,💪,🏋️,🟡,🤕
U0360,Charles Brown,moderate_stress,48.0,fat_loss,beginner,none,662,push-up,chest,body weight,pectorals,3.0,💪,🧍,🟡,✅
U0194,Betty Lopez,high_stress_low_support,34.0,general_fitness,advanced,knee_pain,476,hanging straight twisting leg hip raise,waist,body weight,abs,4.0,🧘,🧍,🔴,🦵⚠️
U0111,Paul Lopez,moderate_stress,50.0,general_fitness,beginner,none,535,kettlebell hang clean,upper legs,kettlebell,hamstrings,5.0,🦵,🔔,🟡,✅
U0435,Thomas Scott,low_stress,24.0,fat_loss,beginner,knee_pain,160,cable floor seated wide-grip row,back,cable,upper back,4.0,🏋️,🔗,🟢,🦵⚠️
U0489,Linda Perez,moderate_stress,26.0,muscle_gain,advanced,shoulder_injury,210,cable reverse wrist curl,lower arms,cable,forearms,3.0,🤜,🔗,🟡,🤕
U0236,Jessica Robinson,high_stress_low_support,51.0,fat_loss,beginner,knee_pain,1373,bodyweight standing calf raise,lower legs,body weight,calves,2.0,🦿,🧍,🔴,🦵⚠️
U0257,Steven Mitchell,high_stress_low_support,32.0,fat_loss,intermediate,none,372,dumbbell preacher curl,upper arms,dumbbell,biceps,4.0,💪,🏋️,🔴,✅
U0017,Steven Campbell,moderate_stress,38.0,fat_loss,intermediate,none,1257,barbell reverse grip incline bench press,chest,barbell,pectorals,4.0,💪,🏋️‍♂️,🟡,✅
U0239,Lisa Wilson,low_stress,18.0,fat_loss,beginner,none,739,sled 45в° leg press,upper legs,sled machine,glutes,5.0,🦵,⚙️,🟢,✅
U0097,Ingrid Johnson,low_stress,45.0,mobility,beginner,none,2293,dumbbell standing zottman preacher curl,upper arms,dumbbell,biceps,3.0,💪,🏋️,🟢,✅
U0470,Diego Carter,moderate_stress,24.0,muscle_gain,beginner,none,773,smith standing leg calf raise,Lower Legs,smith machine,calves,3.0,🦿,⚙️,🟡,✅
U0096,Joshua Baker,moderate_stress,24.0,muscle_gain,beginner,knee_pain,1654,dumbbell biceps curl reverse,upper arms,dumbbell,biceps,4.0,💪,🏋️,🟡,🦵⚠️
U0246,Linda Moore,high_stress_low_support,59.0,mobility,beginner,none,345,dumbbell lying one arm rear lateral raise,shoulders,dumbbell,delts,3.0,🤸,🏋️,🔴,✅
U0092,Fatima Lopez,moderate_stress,32.0,endurance,intermediate,none,329,dumbbell incline shrug,back,dumbbell,traps,4.0,🏋️,🏋️,🟡,✅
U0460,Susan Roberts,moderate_stress,25.0,endurance,beginner,,3562,barbell glute bridge two legs on bench (male),upper legs,barbell,glutes,2.0,🦵,🏋️‍♂️,🟡,✅
U0184,Noah Thompson,low_stress,51.0,endurance,beginner,none,489,hyperextension,back,body weight,spine,5.0,🏋️,🧍,🟢,✅
U0009,Carlos Green,low_stress,54.0,general_fitness,intermediate,none,1745,exercise ball seated triceps stretch,upper arms,stability ball,triceps,5.0,💪,🏐,🟢,✅
U0042,Betty Robinson,high_stress_low_support,28.0,mobility,intermediate,none,3664,dumbbell side plank with rear fly,back,dumbbell,upper back,4.0,🏋️,🏋️,🔴,✅
U0361,Karen Moore,high_stress_low_support,49.0,muscle_gain,intermediate,none,1426,smith seated wrist curl,lower arms,smith machine,forearms,3.0,🤜,⚙️,🔴,✅
U0167,Priya Allen,high_stress_low_support,49.0,muscle_gain,intermediate,back_pain,1369,band two legs calf raise - (band under both legs) v. 2,lower legs,band,calves,3.0,🦿,➰,🔴,🔻⚠️
U0156,Amanda Miller,moderate_stress,27.0,endurance,beginner,none,354,dumbbell one arm kickback,upper arms,dumbbell,triceps,3.0,💪,🏋️,🟡,✅
U0391,Deborah Campbell,moderate_stress,25.0,fat_loss,advanced,none,1638,cable pulldown bicep curl,upper arms,cable,biceps,3.0,💪,🔗,🟡,✅
U0063,Aisha Perez,moderate_stress,28.0,muscle_gain,beginner,back_pain,750,smith chair squat,upper legs,smith machine,quads,4.0,🦵,⚙️,🟡,🔻⚠️
U0398,William Lee,low_stress,54.0,general_fitness,  advanced  ,none,1009,band stiff leg deadlift,upper legs,band,glutes,5.0,🦵,➰,🟢,✅
U0019,Aisha Flores,high_stress_low_support,38.0,muscle_gain,beginner,,1331,dumbbell reverse grip incline bench two arm row,back,dumbbell,upper back,4.0,🏋️,🏋️,🔴,✅
U0338,Andrew Gonzalez,moderate_stress,30.0,fat_loss,intermediate,none,1758,assisted sit-up,waist,assisted,abs,5.0,🧘,🤝,🟡,✅
U0344,Anthony Brown,moderate_stress,53.0,endurance,intermediate,shoulder_injury,588,lever narrow grip seated row ,back,leverage machine,upper back,3.0,🏋️,⚙️,🟡,🤕
U0371,Noah Clark,high_stress_low_support,19.0,mobility,beginner,none,284,donkey calf raise,lower legs,body weight,calves,4.0,🦿,🧍,🔴,✅
U0229,Fatima Green,moderate_stress,36.0,muscle_gain,advanced,none,2294,dumbbell zottman preacher curl,upper arms,dumbbell,biceps,5.0,💪,🏋️,🟡,✅
U0223,Patricia Sanchez,moderate_stress,45.0,mobility,advanced,knee_pain,688,scapular pull-up,  back  ,body weight,traps,4.0,🏋️,🧍,🟡,🦵⚠️
U0152,Joshua White,high_stress_low_support,18.0,endurance,advanced,none,1732,dumbbell forward lunge triceps extension,upper arms,dumbbell,triceps,4.0,💪,🏋️,🔴,✅
U0164,Liam Lopez,low_stress,41.0,endurance,beginner,none,329,dumbbell incline shrug,back,dumbbell,traps,3.0,🏋️,🏋️,🟢,✅
U0145,Ingrid Thomas,moderate_stress,23.0,fat_loss,beginner,none,11,assisted hanging knee raise,waist,assisted,abs,5.0,🧘,🤝,🟡,✅
U0312,Lucas Taylor,low_stress,45.0,fat_loss,advanced,none,1280,dumbbell incline one arm fly on exercise ball,chest,dumbbell,pectorals,4.0,💪,🏋️,🟢,✅
U0102,Liam Jackson,moderate_stress,49.0,endurance,beginner,none,445,ez barbell anti gravity press,shoulders,ez barbell,delts,3.0,🤸,🏋️‍♂️,🟡,✅
U0493,Karen Young,moderate_stress,150.0,muscle_gain,intermediate,none,853,weighted standing curl,upper arms,weighted,biceps,5.0,💪,🏋️,🟡,✅
U0423,Robert Walker,low_stress,52.0,endurance,beginner,none,319,dumbbell incline fly,chest,dumbbell,pectorals,3.0,💪,🏋️,🟢,✅
U0012,Charles Gonzalez,high_stress_low_support,27.0,general_fitness,intermediate,none,114,barbell step-up,upper legs,barbell,glutes,4.0,🦵,🏋️‍♂️,🔴,✅
U0403,Kevin Johnson,high_stress_low_support,48.0,fat_loss,advanced,back_pain,380,dumbbell rear lateral raise,shoulders,dumbbell,delts,3.0,🤸,🏋️,🔴,🔻⚠️
U0010,Ingrid Hall,moderate_stress,46.0,endurance,beginner,knee_pain,3533,quads,upper legs,body weight,,3.0,🦵,🧍,🟡,🦵⚠️
U0404,Elizabeth Miller,low_stress,28.0,fat_loss,beginner,none,1392,sled one leg calf press on leg press,lower legs,sled machine,calves,4.0,🦿,⚙️,🟢,✅
U0102,Liam Jackson,moderate_stress,49.0,endurance,beginner,none,1766,self assisted inverse leg curl,upper legs,body weight,hamstrings,5.0,🦵,🧍,🟡,✅
U0367,James Lee,high_stress_low_support,22.0,fat_loss,beginner,,678,rocky pull-up pulldown,back,Body Weight,lats,4.0,🏋️,🧍,🔴,🤕
U0216,Donna Mitchell,moderate_stress,54.0,muscle_gain,intermediate,knee_pain,771,smith standing back wrist curl,lower arms,smith machine,,3.0,🤜,⚙️,🟡,🦵⚠️
U0081,Olivia Nguyen,moderate_stress,30.0,mobility,beginner,back_pain,1258,barbell wide reverse grip bench press,  chest  ,barbell,pectorals,3.0,💪,🏋️‍♂️,🟡,🔻⚠️
U0193,Ashley Hill,low_stress,45.0,muscle_gain,advanced,none,428,dumbbell standing preacher curl,upper arms,dumbbell,biceps,4.0,💪,🏋️,🟢,✅
U0378,Ashley Mitchell,low_stress,55.0,general_fitness,advanced,none,864,dumbbell upright shoulder external rotation,shoulders,dumbbell,delts,4.0,🤸,🏋️,🟢,✅
U0429,Michelle Sanchez,low_stress,25.0,  fat_loss  ,intermediate,none,518,kettlebell alternating hang clean,lower arms,KETTLEBELL,forearms,3.0,🤜,🔔,🟢,✅
U0390,James Perez,high_stress_low_support,36.0,mobility,beginner,none,47,barbell incline bench press,chest,barbell,pectorals,3.0,💪,🏋️‍♂️,🔴,✅
U0072,Emily Lee,low_stress,33.0,fat_loss,intermediate,none,1306,plyo push up,chest,body weight,pectorals,4.0,💪,🧍,🟢,✅
U0002,Carol Williams,low_stress,28.0,general_fitness,beginner,shoulder_injury,778,spider crawl push up,upper legs,body weight,glutes,5.0,🦵,🧍,🟢,🤕
U0153,Fatima Hernandez,low_stress,20.0,endurance,beginner,none,1721,barbell reverse grip skullcrusher,Upper Arms,BARBELL,triceps,2.0,💪,🏋️‍♂️,🟢,✅
U0050,Timothy White,low_stress,18.0,muscle_gain,beginner,none,832,weighted crunch,waist,weighted,abs,4.0,🧘,🏋️,🟢,✅
U0213,Amanda Johnson,low_stress,54.0,endurance,intermediate,shoulder_injury,602,lever seated reverse fly,shoulders,leverage machine,delts,1.0,🤸,⚙️,🟢,🤕
U0123,Donna Davis,low_stress,56.0,fat_loss,intermediate,back_pain,3162,bodyweight standing one arm row,back,body weight,upper back,2.0,🏋️,🧍,🟢,🔻⚠️
